# scannet_det_train_32frames_bi1.json	118184 rows	model=Qwen/Qwen3-VL-4B-Instruct
# scene	n_boxes	input_ids
scene0515_02	41	15955
scene0515_02	40	15864
scene0515_02	39	15825
scene0515_02	38	15747
scene0515_02	35	15499
scene0515_02	32	15335
scene0515_02	29	15143
scene0515_02	29	15135
scene0515_02	29	15155
scene0515_02	29	15137
scene0515_02	34	15491
scene0515_02	42	16027
scene0515_02	42	16023
scene0515_02	43	16065
scene0515_02	44	16159
scene0515_02	44	16106
scene0515_02	43	16089
scene0515_02	44	16160
scene0515_02	44	16157
scene0515_02	44	16112
scene0515_02	43	16074
scene0515_02	43	16096
scene0515_02	43	16076
scene0515_02	42	16026
scene0515_02	40	15867
scene0515_02	40	15852
scene0515_02	40	15891
scene0515_02	40	15870
scene0515_02	40	15850
scene0515_02	40	15845
scene0515_02	38	15748
scene0515_02	38	15748
scene0515_02	38	15744
scene0515_02	38	15719
scene0515_02	34	15483
scene0515_02	32	15336
scene0515_02	32	15355
scene0515_02	32	15346
scene0515_02	30	15204
scene0515_02	31	15255
scene0515_02	31	15273
scene0515_02	31	15277
scene0515_02	31	15285
scene0515_02	30	15218
scene0515_02	31	15256
scene0515_02	32	15353
scene0515_02	33	15407
scene0515_02	34	15451
scene0515_02	34	15489
scene0515_02	37	15689
scene0515_02	38	15754
scene0515_02	38	15733
scene0515_02	38	15753
scene0515_02	37	15666
scene0515_02	37	15672
scene0515_02	37	15684
scene0515_02	36	15622
scene0515_02	37	15689
scene0515_02	35	15536
scene0515_02	34	15481
scene0515_02	34	15485
scene0515_02	35	15537
scene0515_02	36	15624
scene0515_02	34	15489
scene0515_02	34	15485
scene0515_02	33	15400
scene0515_02	34	15485
scene0515_02	34	15468
scene0515_02	34	15488
scene0515_02	31	15281
scene0515_02	28	15091
scene0515_02	26	14944
scene0515_02	25	14886
scene0515_02	25	14877
scene0515_02	25	14855
scene0515_02	24	14807
scene0515_02	23	14750
scene0515_02	22	14675
scene0515_02	23	14733
scene0515_02	24	14818
scene0515_02	23	14720
scene0515_02	22	14670
scene0515_02	22	14675
scene0515_02	22	14665
scene0515_02	22	14682
scene0515_02	22	14681
scene0515_02	24	14816
scene0515_02	26	14954
scene0515_02	26	14952
scene0515_02	26	14943
scene0515_02	26	14952
scene0515_02	26	14952
scene0515_02	27	15022
scene0515_02	27	15020
scene0515_02	34	15486
scene0515_02	35	15547
scene0515_02	37	15678
scene0515_02	37	15649
scene0515_02	38	15756
scene0515_02	38	15753
scene0515_02	38	15725
scene0515_02	39	15780
scene0515_02	36	15581
scene0515_02	37	15682
scene0515_02	36	15623
scene0515_02	36	15618
scene0515_02	35	15532
scene0515_02	35	15532
scene0515_02	35	15554
scene0515_02	35	15541
scene0515_02	36	15605
scene0515_02	35	15539
scene0515_02	37	15681
scene0515_02	42	15989
scene0515_02	44	16156
scene0515_02	47	16348
scene0515_02	48	16420
scene0515_02	48	16413
scene0515_02	48	16415
scene0515_02	48	16395
scene0515_02	48	16388
scene0515_02	48	16417
scene0515_02	48	16393
scene0515_02	48	16408
scene0515_02	47	16345
scene0515_02	45	16192
scene0515_02	44	16137
scene0515_02	42	16011
scene0515_02	41	15948
scene0515_02	40	15863
scene0515_02	40	15874
scene0515_02	41	15920
scene0515_02	46	16266
scene0515_02	49	16474
scene0515_02	48	16419
scene0515_02	48	16376
scene0515_02	48	16428
scene0515_02	46	16262
scene0515_02	45	16214
scene0515_02	43	16062
scene0515_02	40	15871
scene0515_02	38	15753
scene0515_02	36	15611
scene0515_02	36	15583
scene0515_02	36	15618
scene0515_02	35	15535
scene0515_02	35	15507
scene0515_02	35	15529
scene0515_02	35	15513
scene0515_02	35	15546
scene0515_02	35	15542
scene0515_02	35	15524
scene0515_02	35	15550
scene0515_02	35	15538
scene0515_02	35	15547
scene0515_02	33	15382
scene0515_02	32	15341
scene0515_02	31	15272
scene0515_02	35	15534
scene0515_02	35	15544
scene0515_02	35	15529
scene0515_02	34	15484
scene0515_02	31	15273
scene0515_02	34	15487
scene0515_02	36	15620
scene0515_02	36	15624
scene0515_02	39	15778
scene0515_02	39	15795
scene0515_02	41	15947
scene0515_02	41	15903
scene0515_02	41	15926
scene0515_02	41	15958
scene0515_02	42	15994
scene0515_02	42	16022
scene0515_02	43	16076
scene0515_02	43	16062
scene0515_02	44	16122
scene0515_02	44	16157
scene0515_02	44	16161
scene0515_02	44	16163
scene0515_02	44	16132
scene0515_02	43	16092
scene0515_02	43	16091
scene0515_02	43	16059
scene0515_02	43	16090
scene0515_02	43	16091
scene0515_02	43	16091
scene0515_02	43	16090
scene0515_02	42	16015
scene0515_02	41	15930
scene0447_00	18	14414
scene0447_00	18	14415
scene0447_00	19	14469
scene0447_00	19	14482
scene0447_00	19	14468
scene0447_00	17	14347
scene0447_00	16	14281
scene0447_00	15	14212
scene0447_00	15	14214
scene0447_00	15	14203
scene0447_00	15	14212
scene0447_00	15	14199
scene0447_00	15	14189
scene0447_00	15	14213
scene0447_00	15	14212
scene0447_00	16	14280
scene0447_00	16	14281
scene0447_00	16	14263
scene0447_00	17	14330
scene0447_00	19	14480
scene0447_00	20	14550
scene0447_00	20	14535
scene0447_00	20	14547
scene0447_00	20	14550
scene0447_00	20	14548
scene0447_00	19	14472
scene0447_00	19	14479
scene0447_00	18	14419
scene0447_00	18	14414
scene0447_00	18	14401
scene0447_00	17	14350
scene0447_00	16	14279
scene0447_00	13	14070
scene0447_00	15	14211
scene0447_00	15	14197
scene0447_00	15	14211
scene0447_00	14	14146
scene0447_00	16	14280
scene0447_00	15	14204
scene0447_00	15	14195
scene0447_00	15	14207
scene0447_00	15	14210
scene0447_00	15	14214
scene0447_00	15	14207
scene0447_00	15	14210
scene0447_00	14	14137
scene0447_00	14	14144
scene0447_00	14	14148
scene0447_00	14	14142
scene0447_00	15	14208
scene0447_00	16	14273
scene0447_00	17	14344
scene0447_00	17	14346
scene0447_00	17	14343
scene0447_00	19	14458
scene0447_00	19	14485
scene0447_00	19	14474
scene0447_00	19	14476
scene0447_00	19	14476
scene0447_00	19	14466
scene0447_00	19	14481
scene0447_00	19	14480
scene0447_00	19	14471
scene0447_00	19	14479
scene0447_00	16	14269
scene0447_00	16	14265
scene0447_00	16	14279
scene0447_00	15	14209
scene0447_00	13	14072
scene0447_00	13	14072
scene0447_00	13	14078
scene0447_00	14	14144
scene0447_00	14	14136
scene0447_01	19	14488
scene0447_01	19	14465
scene0447_01	19	14485
scene0447_01	19	14484
scene0447_01	19	14473
scene0447_01	19	14486
scene0447_01	18	14419
scene0447_01	16	14280
scene0447_01	14	14144
scene0447_01	14	14146
scene0447_01	14	14148
scene0447_01	14	14128
scene0447_01	14	14150
scene0447_01	16	14279
scene0447_01	16	14280
scene0447_01	16	14281
scene0447_01	16	14279
scene0447_01	16	14281
scene0447_01	16	14283
scene0447_01	16	14265
scene0447_01	18	14417
scene0447_01	18	14401
scene0447_01	19	14472
scene0447_01	20	14553
scene0447_01	19	14482
scene0447_01	19	14481
scene0447_01	18	14416
scene0447_01	18	14418
scene0447_01	16	14267
scene0447_01	13	14080
scene0447_01	11	13945
scene0447_01	11	13942
scene0447_01	11	13948
scene0447_01	11	13948
scene0447_01	11	13942
scene0447_01	11	13944
scene0447_01	11	13936
scene0447_01	11	13947
scene0447_01	11	13936
scene0447_01	11	13940
scene0447_01	11	13945
scene0447_01	11	13937
scene0447_01	11	13942
scene0447_01	11	13945
scene0447_01	11	13942
scene0447_01	13	14067
scene0447_01	13	14079
scene0447_01	9	13808
scene0447_01	11	13937
scene0447_01	11	13947
scene0447_01	11	13946
scene0447_01	11	13940
scene0447_01	11	13947
scene0447_01	11	13947
scene0447_01	11	13945
scene0447_01	11	13945
scene0447_01	11	13938
scene0447_01	11	13945
scene0447_01	11	13935
scene0447_01	12	14009
scene0447_01	12	14004
scene0447_01	12	14009
scene0447_01	13	14081
scene0447_01	15	14215
scene0447_01	17	14329
scene0447_01	18	14403
scene0447_01	18	14414
scene0447_01	18	14416
scene0447_01	18	14398
scene0447_01	18	14419
scene0447_01	18	14410
scene0447_01	18	14398
scene0447_01	18	14397
scene0447_01	18	14417
scene0447_01	20	14552
scene0447_01	22	14684
scene0447_01	23	14756
scene0447_01	23	14736
scene0447_01	23	14741
scene0447_01	24	14819
scene0447_01	24	14822
scene0447_01	24	14789
scene0447_01	24	14807
scene0447_01	24	14825
scene0447_01	24	14819
scene0447_01	23	14751
scene0447_01	23	14755
scene0447_01	21	14619
scene0447_02	15	14204
scene0447_02	15	14206
scene0447_02	15	14199
scene0447_02	14	14141
scene0447_02	13	14075
scene0447_02	13	14071
scene0447_02	13	14065
scene0447_02	14	14141
scene0447_02	15	14209
scene0447_02	14	14136
scene0447_02	14	14140
scene0447_02	16	14260
scene0447_02	18	14410
scene0447_02	18	14409
scene0447_02	18	14410
scene0447_02	18	14403
scene0447_02	18	14392
scene0447_02	16	14276
scene0447_02	16	14275
scene0447_02	16	14259
scene0447_02	16	14273
scene0447_02	16	14263
scene0447_02	15	14211
scene0447_02	14	14142
scene0447_02	14	14143
scene0447_02	14	14141
scene0447_02	12	14000
scene0447_02	10	13869
scene0447_02	12	14009
scene0447_02	12	14005
scene0447_02	12	14008
scene0447_02	12	13999
scene0447_02	12	14007
scene0447_02	12	14002
scene0447_02	13	14066
scene0447_02	13	14073
scene0447_02	13	14068
scene0447_02	13	14070
scene0447_02	13	14071
scene0447_02	13	14076
scene0447_02	13	14062
scene0447_02	12	13991
scene0447_02	13	14055
scene0447_02	14	14134
scene0447_02	16	14275
scene0447_02	17	14330
scene0447_02	17	14341
scene0447_02	17	14341
scene0447_02	18	14390
scene0447_02	18	14412
scene0447_02	18	14405
scene0447_02	18	14396
scene0447_02	18	14410
scene0447_02	18	14409
scene0447_02	18	14406
scene0447_02	17	14340
scene0447_02	17	14344
scene0447_02	17	14344
scene0447_02	18	14406
scene0447_02	18	14399
scene0447_02	18	14410
scene0447_02	18	14405
scene0447_02	19	14475
scene0447_02	19	14475
scene0447_02	19	14480
scene0447_02	18	14410
scene0447_02	18	14402
scene0447_02	17	14323
scene0447_02	17	14339
scene0531_00	6	13604
scene0531_00	6	13604
scene0531_00	6	13605
scene0531_00	6	13596
scene0531_00	6	13605
scene0531_00	6	13605
scene0531_00	6	13604
scene0531_00	6	13606
scene0531_00	6	13606
scene0531_00	6	13606
scene0531_00	6	13605
scene0531_00	6	13603
scene0531_00	6	13604
scene0531_00	6	13607
scene0531_00	6	13604
scene0531_00	6	13601
scene0531_00	6	13607
scene0531_00	6	13597
scene0531_00	6	13596
scene0531_00	6	13601
scene0531_00	7	13672
scene0531_00	7	13671
scene0531_00	7	13673
scene0531_00	7	13670
scene0531_00	7	13664
scene0531_00	7	13670
scene0531_00	7	13672
scene0531_00	7	13674
scene0531_00	7	13672
scene0531_00	7	13668
scene0531_00	7	13672
scene0531_00	7	13674
scene0531_00	7	13673
scene0531_00	7	13668
scene0531_00	7	13672
scene0531_00	7	13672
scene0531_00	7	13673
scene0531_00	7	13673
scene0531_00	7	13669
scene0531_00	7	13672
scene0531_00	7	13674
scene0531_00	7	13664
scene0531_00	7	13672
scene0531_00	7	13670
scene0531_00	7	13665
scene0531_00	7	13673
scene0531_00	7	13672
scene0503_00	12	14003
scene0503_00	13	14070
scene0503_00	13	14068
scene0503_00	13	14056
scene0503_00	13	14061
scene0503_00	13	14062
scene0503_00	12	14000
scene0503_00	12	13997
scene0503_00	12	14000
scene0503_00	11	13937
scene0503_00	11	13931
scene0503_00	10	13864
scene0503_00	10	13867
scene0503_00	10	13866
scene0503_00	9	13801
scene0503_00	9	13796
scene0503_00	8	13736
scene0503_00	8	13731
scene0503_00	7	13669
scene0503_00	7	13668
scene0503_00	8	13734
scene0503_00	8	13736
scene0503_00	8	13737
scene0503_00	9	13804
scene0503_00	11	13933
scene0503_00	11	13938
scene0503_00	11	13936
scene0503_00	13	14072
scene0503_00	12	14003
scene0503_00	12	14004
scene0503_00	12	14001
scene0503_00	12	14003
scene0503_00	12	14005
scene0503_00	12	13995
scene0503_00	12	13999
scene0503_00	12	14003
scene0503_00	12	14001
scene0503_00	12	14002
scene0503_00	12	14000
scene0503_00	12	14002
scene0503_00	11	13930
scene0503_00	10	13869
scene0503_00	11	13929
scene0503_00	11	13929
scene0503_00	11	13931
scene0503_00	11	13937
scene0503_00	11	13935
scene0503_00	11	13936
scene0503_00	12	13998
scene0503_00	12	13996
scene0503_00	12	14000
scene0503_00	12	14001
scene0503_00	12	14002
scene0503_00	12	14001
scene0503_00	11	13937
scene0503_00	12	14002
scene0503_00	14	14136
scene0503_00	14	14121
scene0503_00	14	14126
scene0503_00	14	14126
scene0503_00	14	14135
scene0503_00	14	14124
scene0503_00	14	14138
scene0503_00	14	14137
scene0503_00	12	13998
scene0503_00	12	14006
scene0503_00	12	14006
scene0503_00	12	13996
scene0285_00	19	14462
scene0285_00	19	14471
scene0285_00	19	14468
scene0285_00	21	14597
scene0285_00	21	14603
scene0285_00	21	14601
scene0285_00	21	14602
scene0285_00	21	14595
scene0285_00	21	14604
scene0285_00	21	14602
scene0285_00	21	14585
scene0285_00	21	14605
scene0285_00	22	14667
scene0285_00	22	14663
scene0285_00	22	14667
scene0285_00	22	14667
scene0285_00	22	14664
scene0285_00	22	14667
scene0285_00	22	14671
scene0285_00	22	14656
scene0285_00	22	14665
scene0285_00	22	14666
scene0285_00	22	14658
scene0285_00	21	14583
scene0285_00	21	14603
scene0285_00	21	14600
scene0285_00	21	14605
scene0285_00	21	14573
scene0285_00	21	14588
scene0285_00	21	14578
scene0285_00	21	14593
scene0285_00	21	14602
scene0285_00	21	14603
scene0285_00	15	14188
scene0285_00	15	14201
scene0285_00	13	14064
scene0285_00	13	14067
scene0285_00	9	13799
scene0285_00	8	13732
scene0285_00	8	13734
scene0285_00	8	13733
scene0285_00	8	13735
scene0285_00	8	13735
scene0285_00	8	13735
scene0285_00	7	13666
scene0285_00	7	13670
scene0285_00	8	13734
scene0285_00	7	13669
scene0285_00	8	13733
scene0285_00	10	13866
scene0285_00	11	13933
scene0285_00	12	14006
scene0285_00	12	14005
scene0285_00	15	14192
scene0285_00	15	14200
scene0285_00	15	14203
scene0285_00	16	14268
scene0285_00	15	14197
scene0285_00	15	14201
scene0285_00	15	14207
scene0285_00	15	14198
scene0285_00	15	14194
scene0285_00	15	14195
scene0285_00	15	14202
scene0285_00	15	14204
scene0285_00	15	14204
scene0285_00	15	14203
scene0285_00	15	14199
scene0285_00	15	14200
scene0285_00	18	14401
scene0285_00	18	14401
scene0285_00	20	14536
scene0285_00	20	14534
scene0285_00	20	14512
scene0285_00	20	14533
scene0285_00	20	14530
scene0285_00	20	14526
scene0285_00	20	14528
scene0285_00	21	14603
scene0285_00	21	14603
scene0285_00	20	14516
scene0285_00	20	14526
scene0285_00	20	14534
scene0285_00	20	14539
scene0285_00	22	14651
scene0285_00	22	14671
scene0285_00	22	14656
scene0285_00	22	14653
scene0285_00	22	14659
scene0285_00	22	14668
scene0285_00	22	14669
scene0285_00	22	14662
scene0285_00	21	14595
scene0285_00	21	14601
scene0285_00	21	14598
scene0285_00	21	14596
scene0285_00	21	14599
scene0285_00	22	14671
scene0285_00	23	14718
scene0285_00	23	14740
scene0285_00	23	14737
scene0285_00	23	14733
scene0285_00	23	14738
scene0285_00	23	14725
scene0285_00	20	14530
scene0285_00	20	14537
scene0285_00	19	14469
scene0285_00	19	14470
scene0285_00	19	14465
scene0285_00	19	14465
scene0285_00	19	14474
scene0285_00	19	14465
scene0285_00	19	14470
scene0285_00	19	14470
scene0285_00	18	14399
scene0285_00	18	14392
scene0285_00	18	14399
scene0285_00	18	14401
scene0285_00	18	14395
scene0285_00	17	14322
scene0285_00	17	14339
scene0285_00	17	14341
scene0285_00	17	14337
scene0285_00	17	14341
scene0285_00	16	14264
scene0285_00	18	14405
scene0285_00	18	14407
scene0285_00	17	14326
scene0285_00	17	14338
scene0285_00	17	14336
scene0285_00	16	14255
scene0285_00	16	14275
scene0285_00	16	14271
scene0285_00	16	14266
scene0285_00	15	14200
scene0285_00	15	14197
scene0285_00	15	14199
scene0285_00	14	14137
scene0285_00	14	14131
scene0285_00	15	14197
scene0285_00	15	14205
scene0285_00	14	14127
scene0285_00	14	14127
scene0285_00	14	14131
scene0285_00	14	14136
scene0285_00	14	14129
scene0285_00	14	14136
scene0285_00	14	14123
scene0285_00	14	14133
scene0285_00	14	14126
scene0285_00	14	14132
scene0285_00	15	14204
scene0285_00	15	14201
scene0285_00	15	14198
scene0285_00	14	14134
scene0285_00	13	14070
scene0285_00	13	14070
scene0285_00	13	14062
scene0285_00	13	14070
scene0584_00	35	15501
scene0584_00	35	15520
scene0584_00	35	15517
scene0584_00	35	15506
scene0584_00	35	15516
scene0584_00	35	15498
scene0584_00	34	15455
scene0584_00	34	15453
scene0584_00	34	15456
scene0584_00	34	15446
scene0584_00	34	15456
scene0584_00	34	15441
scene0584_00	34	15454
scene0584_00	34	15453
scene0584_00	33	15392
scene0584_00	33	15369
scene0584_00	33	15390
scene0584_00	32	15287
scene0584_00	31	15258
scene0584_00	30	15185
scene0584_00	29	15122
scene0584_00	27	14977
scene0584_00	24	14778
scene0584_00	23	14710
scene0584_00	21	14595
scene0584_00	21	14595
scene0584_00	20	14527
scene0584_00	19	14459
scene0584_00	18	14395
scene0584_00	20	14515
scene0584_00	19	14453
scene0584_00	20	14531
scene0584_00	20	14521
scene0584_00	21	14575
scene0584_00	22	14637
scene0584_00	22	14656
scene0584_00	24	14769
scene0584_00	25	14859
scene0584_00	26	14914
scene0584_00	26	14924
scene0584_00	26	14887
scene0584_00	26	14925
scene0584_00	26	14924
scene0584_00	26	14922
scene0584_00	28	15037
scene0584_00	28	15044
scene0584_00	28	15047
scene0584_00	28	15055
scene0584_00	29	15123
scene0584_00	29	15099
scene0584_00	28	15053
scene0584_00	28	15054
scene0584_00	28	15038
scene0584_00	34	15425
scene0584_00	34	15457
scene0584_00	33	15391
scene0584_00	33	15383
scene0584_00	32	15298
scene0584_00	32	15300
scene0584_00	29	15089
scene0584_00	28	15060
scene0584_00	28	15018
scene0584_00	27	14971
scene0584_00	27	14973
scene0584_00	27	14989
scene0584_00	28	15057
scene0584_00	30	15169
scene0584_00	32	15319
scene0584_00	32	15315
scene0584_00	32	15311
scene0584_00	32	15322
scene0584_00	32	15308
scene0584_00	32	15302
scene0584_00	31	15254
scene0584_00	30	15182
scene0584_00	31	15248
scene0584_00	31	15256
scene0584_00	32	15329
scene0584_00	32	15308
scene0584_00	33	15390
scene0584_00	33	15390
scene0584_00	33	15388
scene0584_00	34	15453
scene0584_00	34	15458
scene0584_00	34	15458
scene0584_00	34	15421
scene0584_00	34	15415
scene0584_00	33	15389
scene0584_00	34	15417
scene0584_00	34	15453
scene0584_00	34	15442
scene0584_00	34	15451
scene0584_00	34	15447
scene0584_00	34	15436
scene0584_00	34	15450
scene0584_00	34	15451
scene0584_00	34	15440
scene0584_00	34	15456
scene0584_00	34	15439
scene0584_00	33	15350
scene0584_00	33	15372
scene0584_00	33	15388
scene0584_00	33	15390
scene0584_00	33	15383
scene0584_00	33	15363
scene0584_00	33	15386
scene0584_00	33	15383
scene0584_00	33	15383
scene0584_00	32	15285
scene0584_00	32	15298
scene0584_00	31	15251
scene0584_01	31	15240
scene0584_01	31	15255
scene0584_01	31	15246
scene0584_01	31	15260
scene0584_01	31	15260
scene0584_01	30	15203
scene0584_01	29	15119
scene0584_01	29	15121
scene0584_01	29	15099
scene0584_01	29	15095
scene0584_01	29	15130
scene0584_01	29	15131
scene0584_01	29	15133
scene0584_01	29	15116
scene0584_01	29	15132
scene0584_01	29	15131
scene0584_01	29	15121
scene0584_01	29	15121
scene0584_01	27	14997
scene0584_01	27	14972
scene0584_01	27	14988
scene0584_01	28	15037
scene0584_01	28	15066
scene0584_01	28	15067
scene0584_01	26	14932
scene0584_01	26	14932
scene0584_01	26	14930
scene0584_01	25	14861
scene0584_01	25	14854
scene0584_01	25	14846
scene0584_01	24	14798
scene0584_01	20	14494
scene0584_01	15	14201
scene0584_01	16	14269
scene0584_01	15	14204
scene0584_01	16	14269
scene0584_01	16	14267
scene0584_01	16	14263
scene0584_01	16	14267
scene0584_01	17	14331
scene0584_01	18	14398
scene0584_01	19	14470
scene0584_01	19	14468
scene0584_01	19	14453
scene0584_01	19	14462
scene0584_01	19	14465
scene0584_01	19	14460
scene0584_01	19	14469
scene0584_01	19	14448
scene0584_01	19	14468
scene0584_01	19	14456
scene0584_01	19	14462
scene0584_01	19	14453
scene0584_01	19	14468
scene0584_01	19	14439
scene0584_01	19	14463
scene0584_01	19	14462
scene0584_01	19	14464
scene0584_01	20	14524
scene0584_01	21	14574
scene0584_01	21	14594
scene0584_01	23	14715
scene0584_01	23	14731
scene0584_01	23	14733
scene0584_01	23	14729
scene0584_01	23	14728
scene0584_01	24	14781
scene0584_01	25	14851
scene0584_01	25	14841
scene0584_01	26	14928
scene0584_01	25	14863
scene0584_01	26	14935
scene0584_01	26	14924
scene0584_01	26	14930
scene0584_01	26	14910
scene0584_01	29	15107
scene0584_01	30	15200
scene0584_01	30	15161
scene0584_01	30	15191
scene0584_01	30	15187
scene0584_01	30	15173
scene0584_01	30	15190
scene0584_01	30	15187
scene0584_01	30	15173
scene0584_01	30	15136
scene0584_01	30	15192
scene0584_01	30	15191
scene0584_01	30	15185
scene0584_01	30	15171
scene0584_01	30	15173
scene0584_01	30	15185
scene0584_01	30	15196
scene0584_01	30	15201
scene0584_01	30	15167
scene0584_01	30	15178
scene0584_01	30	15188
scene0584_01	32	15321
scene0584_01	33	15393
scene0584_01	33	15400
scene0584_01	33	15400
scene0584_01	33	15400
scene0584_01	33	15401
scene0584_01	33	15384
scene0584_01	33	15395
